ann;mes;dia;hora;reflectancia;nc;N;Hext;VelViento;DirViento;Temp;Humedad;Lluvia;RadSolar
2014.0;6.0;12.0;16.0;0.0884884989294253;0.1051043785756945;12.195296461737303;9666.277248475477;5.2;29.0;32.3;42.4;0.0;217.5
2014.0;6.0;13.0;7.0;0.0508338529178262;0.19136800236697854;12.195915557439037;9660.743043022208;2.6;116.1;23.2;81.6;0.0;10.9
2014.0;6.0;13.0;10.0;0.1325955126758051;0.03845059589661715;12.195915557439037;9660.743043022208;4.5;197.3;26.0;65.9;0.0;262.6
2014.0;6.0;13.0;13.0;0.3495163203700188;0.18175177200070872;12.195915557439037;9660.743043022208;4.5;104.3;29.1;56.1;0.0;251.0
2014.0;6.0;13.0;16.0;0.046651761590319;0.02851730479933978;12.195915557439037;9660.743043022208;4.1;79.7;30.5;51.6;0.0;156.8
2014.0;6.0;14.0;7.0;0.1117667239592027;0.49940878410835177;12.196470774925308;9655.653911338375;1.5;208.6;22.8;80.7;0.0;9.3
2014.0;6.0;14.0;10.0;0.2730358153374109;0.20930632835308957;12.196470774925308;9655.653911338375;2.1;200.5;26.2;66.3;0.0;248.2
2014.0;6.0;14.0;12.0;0.2345168283415453;0.05207222895078259;12.196470774925308;9655.653911338375;1.8;169.7;29.1;54.9;0.0;358.0
2014.0;6.0;14.0;13.0;0.3123006529161641;0.14759166977614946;12.196470774925308;9655.653911338375;3.8;84.7;29.8;52.4;0.0;323.6
2014.0;6.0;14.0;14.0;0.2400708503813083;0.17524752806699792;12.196470774925308;9655.653911338375;2.4;65.8;30.6;50.3;0.0;411.6
2014.0;6.0;14.0;15.0;0.3450451053974899;0.5412100636021046;12.196470774925308;9655.653911338375;4.8;90.5;30.9;48.2;0.0;223.7
2014.0;6.0;14.0;16.0;0.2042838296236459;0.3170813657616917;12.196470774925308;9655.653911338375;3.2;87.5;30.8;48.5;0.0;119.7
2014.0;6.0;14.0;17.0;0.066088284899274;0.2248791002754611;12.196470774925308;9655.653911338375;2.7;100.5;29.5;51.8;0.0;28.7
2014.0;6.0;14.0;18.0;0.0268237769763815;0.44340030237820516;12.196470774925308;9655.653911338375;1.5;61.2;27.3;60.6;0.0;7.3
2014.0;6.0;15.0;7.0;0.0319145689696781;0.09572322282890112;12.196961742405705;9651.014651377802;2.0;168.7;21.9;82.7;0.0;8.4
2014.0;6.0;15.0;10.0;0.2991934899064541;0.2411290214344377;12.196961742405705;9651.014651377802;2.5;171.2;24.8;73.1;0.0;281.3
2014.0;6.0;15.0;12.0;0.2080207715919416;0.024874864738559332;12.196961742405705;9651.014651377802;2.0;96.9;27.6;60.7;0.0;380.6
2014.0;6.0;15.0;13.0;0.1780364321280111;0.02435111489664681;12.196961742405705;9651.014651377802;3.3;114.0;28.7;55.5;0.0;413.8
2014.0;6.0;15.0;14.0;0.1523582506438839;0.038746345427554785;12.196961742405705;9651.014651377802;3.1;89.2;29.8;52.0;0.0;435.0
2014.0;6.0;15.0;15.0;0.0985771479290328;0.032162315605640444;12.196961742405705;9651.014651377802;4.1;88.9;30.8;48.5;0.0;356.3
2014.0;6.0;15.0;16.0;0.0579038120950655;0.049115508123784256;12.196961742405705;9651.014651377802;4.3;100.9;31.5;45.7;0.0;267.3
2014.0;6.0;15.0;17.0;0.03377308651017;0.07536975611929972;12.196961742405705;9651.014651377802;4.0;118.9;31.8;44.0;0.0;153.3
2014.0;6.0;15.0;18.0;0.0098790976763488;0.17876899963510787;12.196961742405705;9651.014651377802;4.6;92.7;30.6;50.3;0.0;45.2
2014.0;6.0;16.0;7.0;0.0173980244764031;0.022336106195986263;12.197388131454057;9646.82951312302;2.6;123.8;22.0;72.0;0.0;8.2
2014.0;6.0;16.0;10.0;0.1016590092936827;0.0008141137414153968;12.197388131454057;9646.82951312302;2.6;112.5;26.7;53.5;0.0;338.2
2014.0;6.0;16.0;13.0;0.4483626327371915;0.27248237999450936;12.197388131454057;9646.82951312302;4.0;82.0;30.3;40.6;0.0;323.7
2014.0;6.0;16.0;14.0;0.511253821735276;0.5972712328974094;12.197388131454057;9646.82951312302;4.8;80.3;30.5;41.2;0.0;271.2
2014.0;6.0;16.0;15.0;0.1460362089337696;0.13018287931149222;12.197388131454057;9646.82951312302;4.3;95.4;30.3;43.0;0.0;215.3
2014.0;6.0;16.0;16.0;0.098112171690121;0.12272164470590852;12.197388131454057;9646.82951312302;4.8;81.5;31.0;40.1;0.0;280.4
2014.0;6.0;16.0;17.0;0.0381730878182704;0.09572678137841598;12.197388131454057;9646.82951312302;4.7;77.4;31.0;43.5;0.0;145.7
2014.0;6.0;16.0;18.0;0.0098759428086303;0.17871972890300689;12.197388131454057;9646.82951312302;3.3;79.7;30.3;48.3;0.0;36.3
2014.0;6.0;17.0;7.0;0.043471077188355;0.1541461358648633;12.197749657825948;9643.102193276;2.0;156.0;22.1;74.9;0.0;21.0
2014.0;6.0;17.0;10.0;0.2193624026590083;0.14400876018490277;12.197749657825948;9643.102193276;2.4;62.8;25.5;62.3;0.0;233.1
2014.0;6.0;17.0;13.0;0.4043019030064428;0.23203922433816343;12.197749657825948;9643.102193276;2.8;186.2;29.9;42.5;0.0;371.3
2014.0;6.0;17.0;16.0;0.1479732213877961;0.21399816707929264;12.197749657825948;9643.102193276;3.4;156.1;31.9;35.5;0.0;227.6
2014.0;6.0;17.0;17.0;0.1673554288727108;0.6934011900281616;12.197749657825948;9643.102193276;4.3;178.1;31.2;39.7;0.0;99.2
2014.0;6.0;17.0;18.0;0.0183355336845532;0.31083627797011;12.197749657825948;9643.102193276;4.3;212.9;29.6;44.2;0.0;23.6
2014.0;6.0;18.0;7.0;0.0391031382482087;0.132064403907615;12.198046082171649;9639.835830749364;2.6;158.1;23.0;76.2;0.0;15.3
2014.0;6.0;18.0;10.0;0.245532107663958;0.1758460891570858;12.198046082171649;9639.835830749364;2.9;80.3;26.1;64.5;0.0;257.7
2014.0;6.0;18.0;12.0;0.5893745133839184;0.4163224188869957;12.198046082171649;9639.835830749364;4.0;82.3;28.7;49.3;0.0;289.6
2014.0;6.0;18.0;13.0;0.3672277293083192;0.19800899862773372;12.198046082171649;9639.835830749364;4.2;78.0;28.9;48.9;0.0;187.2
2014.0;6.0;18.0;14.0;0.5299513821176767;0.6263689806817693;12.198046082171649;9639.835830749364;3.2;70.5;29.7;45.7;0.0;249.2
2014.0;6.0;18.0;15.0;0.1259662107123865;0.08873088895207355;12.198046082171649;9639.835830749364;3.0;52.6;30.5;43.8;0.0;273.7
2014.0;6.0;18.0;16.0;0.1254601572233052;0.17278535231981113;12.198046082171649;9639.835830749364;4.8;81.7;31.0;41.8;0.0;244.7
2014.0;6.0;18.0;17.0;0.0719269966606153;0.2518924565186752;12.198046082171649;9639.835830749364;4.2;95.0;30.8;41.7;0.0;110.2
2014.0;6.0;18.0;18.0;0.0352507440172;0.5750073529867487;12.198046082171649;9639.835830749364;2.5;93.5;30.5;42.5;0.0;17.9
2014.0;6.0;19.0;7.0;0.0260553839633263;0.06610262726401556;12.198277210641017;9637.033002969236;1.2;122.6;21.1;77.6;0.0;14.9
2014.0;6.0;19.0;10.0;0.4176350347758647;0.3852216822904842;12.198277210641017;9637.033002969236;2.5;63.6;26.0;61.0;0.0;248.2
2014.0;6.0;19.0;13.0;0.5611071006994864;0.37597004565631725;12.198277210641017;9637.033002969236;2.6;103.0;29.2;42.6;0.0;255.3
2014.0;6.0;19.0;14.0;0.2169900669553648;0.13932846691366743;12.198277210641017;9637.033002969236;4.7;68.1;29.8;41.5;0.0;233.9
2014.0;6.0;19.0;15.0;0.0949411023313834;0.024652532824514583;12.198277210641017;9637.033002969236;4.2;51.2;30.7;38.8;0.0;324.9
2014.0;6.0;19.0;16.0;0.1029486404285305;0.13157537020279053;12.198277210641017;9637.033002969236;4.3;60.4;31.1;38.0;0.0;269.4
2014.0;6.0;19.0;17.0;0.1144883028857618;0.4488063947693769;12.198277210641017;9637.033002969236;4.0;72.7;31.4;36.7;0.0;145.3
2014.0;6.0;19.0;18.0;0.0098676287150478;0.1785898846388041;12.198277210641017;9637.033002969236;3.0;65.7;31.1;37.0;0.0;31.0
2014.0;6.0;20.0;7.0;0.0332765675372732;0.10260868705079423;12.19844289537748;9634.6957229989;1.3;90.3;22.9;61.7;0.0;15.5
2014.0;6.0;20.0;10.0;0.1134350268478894;0.015140486346095874;12.19844289537748;9634.6957229989;1.1;326.3;26.2;47.8;0.0;274.4
2014.0;6.0;20.0;13.0;0.2239457793964141;0.06649110869619373;12.19844289537748;9634.6957229989;2.9;157.4;29.9;38.3;0.0;353.1
2014.0;6.0;20.0;16.0;0.3249636081621193;0.5379999098471289;12.19844289537748;9634.6957229989;5.4;109.3;30.5;37.4;0.0;157.4
2014.0;6.0;21.0;7.0;0.043383682361226;0.15370431898656967;12.198543034898687;9632.825437490492;1.1;184.9;22.8;58.9;0.0;21.4
2014.0;6.0;21.0;10.0;0.3420568689288453;0.2932754059098121;12.198543034898687;9632.825437490492;3.3;82.0;25.8;55.5;0.0;200.6
2014.0;6.0;21.0;13.0;0.4709376595788408;0.29320390072469943;12.198543034898687;9632.825437490492;2.3;140.7;29.5;38.7;0.0;228.3
2014.0;6.0;21.0;16.0;0.3314411244283169;0.5498577660691794;12.198543034898687;9632.825437490492;4.8;107.8;29.4;43.8;0.0;115.6
2014.0;6.0;21.0;17.0;0.1775914659112123;0.74075919061839;12.198543034898687;9632.825437490492;4.1;108.5;28.9;46.3;0.0;50.4
2014.0;6.0;21.0;18.0;0.0112720504498153;0.20052325656585657;12.198543034898687;9632.825437490492;3.4;108.2;28.5;49.1;0.0;28.7
2014.0;6.0;22.0;7.0;0.0477004507964149;0.17552736294701446;12.19857757436196;9631.423025469803;1.8;170.8;22.4;79.2;0.0;15.6
2014.0;6.0;22.0;10.0;0.111237213367553;0.012466688121020962;12.19857757436196;9631.423025469803;3.2;122.5;26.0;63.4;0.0;244.7
2014.0;6.0;22.0;13.0;0.5263329654339531;0.34405101540073524;12.19857757436196;9631.423025469803;3.0;104.8;29.6;44.5;0.0;387.7
2014.0;6.0;22.0;16.0;0.1432180904536562;0.20529334001026628;12.19857757436196;9631.423025469803;4.4;77.3;30.7;43.9;0.0;120.7
2014.0;6.0;23.0;7.0;0.0375659476759779;0.1242932718821127;12.198546505713232;9630.4887979574;2.0;116.6;21.6;82.2;0.0;15.7
2014.0;6.0;23.0;10.0;0.1738142221238985;0.08859612150569726;12.198546505713232;9630.4887979574;2.0;137.2;25.6;66.0;0.0;149.4
2014.0;6.0;23.0;13.0;0.6902710170070643;0.49452905283420057;12.198546505713232;9630.4887979574;3.7;85.1;28.7;55.8;0.0;216.0
2014.0;6.0;23.0;16.0;0.3041942754150287;0.4999792007632912;12.198546505713232;9630.4887979574;4.8;82.7;29.7;52.4;0.0;106.0
2014.0;6.0;24.0;7.0;0.1010975707920303;0.44547181665604657;12.198449867718743;9630.022498427044;1.7;98.1;22.7;82.5;0.0;6.0
2014.0;6.0;24.0;10.0;0.4847540888380328;0.4668768405765564;12.198449867718743;9630.022498427044;3.1;193.8;24.7;73.9;0.0;128.7
2014.0;6.0;24.0;13.0;0.5033357621577085;0.32294198072415525;12.198449867718743;9630.022498427044;3.3;139.2;26.8;64.9;0.0;213.1
2014.0;6.0;24.0;16.0;0.3509453683388515;0.5855625810794992;12.198449867718743;9630.022498427044;1.5;191.9;26.7;63.5;9.14;17.4
2014.0;6.0;25.0;7.0;0.0332048529724049;0.10224614036217239;12.198287745879291;9630.023304100408;0.9;147.3;21.2;89.9;0.0;10.7
2014.0;6.0;25.0;10.0;0.1352485526727341;0.041678209931342136;12.198287745879291;9630.023304100408;1.2;203.0;23.6;77.0;0.0;264.1
2014.0;6.0;25.0;13.0;0.2586438274843094;0.09834029885635591;12.198287745879291;9630.023304100408;2.7;85.1;26.5;63.3;0.0;381.0
2014.0;6.0;25.0;16.0;0.1706848052195522;0.2555743954644511;12.198287745879291;9630.023304100408;5.3;43.9;26.9;63.5;0.0;142.2
2014.0;6.0;26.0;7.0;0.0360789828684744;0.11677605180209623;12.198060272227403;9630.489828075002;2.5;86.5;21.3;89.5;0.0;4.7
2014.0;6.0;26.0;10.0;0.3167594004648467;0.2624992154445617;12.198060272227403;9630.489828075002;3.0;29.5;23.0;81.4;0.0;156.5
2014.0;6.0;26.0;13.0;0.3695869677090003;0.20017453348047554;12.198060272227403;9630.489828075002;2.7;73.5;27.4;58.8;0.0;413.1
2014.0;6.0;26.0;16.0;0.0950296026976752;0.11707863920737809;12.198060272227403;9630.489828075002;3.8;95.8;28.8;53.0;0.0;187.7
2014.0;6.0;27.0;7.0;0.0504931556251313;0.18964563710525234;12.197767625008408;9631.420122280108;1.1;134.9;21.8;82.4;0.0;12.8
2014.0;6.0;27.0;10.0;0.1693970581705313;0.08322232375441115;12.197767625008408;9631.420122280108;0.9;79.8;23.9;73.5;0.0;274.8
2014.0;6.0;27.0;13.0;0.653920914547291;0.4611634490212708;12.197767625008408;9631.420122280108;3.5;107.3;28.0;56.2;0.0;189.8
2014.0;6.0;27.0;16.0;0.1321144526274915;0.18496682356885383;12.197767625008408;9631.420122280108;2.4;35.7;29.4;50.7;0.0;194.0
2014.0;6.0;28.0;7.0;0.0129797683263158;0.0;12.197410028246882;9632.811681253566;1.8;143.3;21.3;84.4;0.0;4.2
2014.0;6.0;28.0;10.0;0.1209482080934265;0.024280811882687076;12.197410028246882;9632.811681253566;2.2;179.9;25.1;66.1;0.0;306.0
2014.0;6.0;28.0;11.0;0.1558557746655066;0.0;12.197410028246882;9632.811681253566;3.1;152.0;26.7;59.3;0.0;408.6
2014.0;6.0;28.0;12.0;0.1857345732871071;0.0019987870666815294;12.197410028246882;9632.811681253566;2.2;89.1;27.9;55.4;0.0;469.6
2014.0;6.0;28.0;13.0;0.1895501301108031;0.0349194891052394;12.197410028246882;9632.811681253566;2.9;118.6;28.9;50.9;0.0;365.7
2014.0;6.0;28.0;14.0;0.1401624752034856;0.01976688551184159;12.197410028246882;9632.811681253566;3.9;60.9;29.8;46.5;0.0;378.4
2014.0;6.0;28.0;15.0;0.0897179216046677;0.01386472732791795;12.197410028246882;9632.811681253566;3.9;75.9;30.6;41.7;0.0;351.4
2014.0;6.0;28.0;16.0;0.056408622366202;0.04637838727361035;12.197410028246882;9632.811681253566;3.2;64.7;31.2;39.8;0.0;270.1
2014.0;6.0;28.0;17.0;0.0323031251730862;0.06856883994369563;12.197410028246882;9632.811681253566;3.8;70.6;31.6;37.3;0.0;164.3
2014.0;6.0;28.0;18.0;0.0126681339767935;0.2223264076282497;12.197410028246882;9632.811681253566;4.1;72.2;31.1;40.8;0.0;48.3
2014.0;6.0;29.0;7.0;0.0432529311338295;0.15304331763192297;12.19698775120056;9634.661446730091;1.9;163.5;22.8;82.8;0.0;10.8
2014.0;6.0;29.0;8.0;0.1077073785188155;0.18770302623001142;12.19698775120056;9634.661446730091;1.1;66.9;23.6;74.1;0.0;46.3
2014.0;6.0;29.0;9.0;0.0774360671672734;0.01630556833517559;12.19698775120056;9634.661446730091;3.3;95.6;24.4;69.7;0.0;146.7
2014.0;6.0;29.0;10.0;0.2559166860112083;0.1884796758565264;12.19698775120056;9634.661446730091;1.8;90.0;26.1;58.3;0.0;187.7
2014.0;6.0;29.0;11.0;0.408792719849968;0.396667396953387;12.19698775120056;9634.661446730091;1.9;37.7;27.3;53.3;0.0;279.6
2014.0;6.0;29.0;12.0;0.3310549882178394;0.15116559666757232;12.19698775120056;9634.661446730091;3.3;96.5;29.0;48.4;0.0;384.8
2014.0;6.0;29.0;13.0;0.2312654348028762;0.07320978913483771;12.19698775120056;9634.661446730091;3.5;89.0;29.9;47.3;0.0;322.8
2014.0;6.0;29.0;14.0;0.2637387860675341;0.21208033454492123;12.19698775120056;9634.661446730091;3.2;75.2;31.6;43.2;0.0;429.9
2014.0;6.0;29.0;15.0;0.0861000613987092;0.006392504125658914;12.19698775120056;9634.661446730091;3.3;97.2;32.1;40.9;0.0;285.1
2014.0;6.0;29.0;16.0;0.4256312052679977;0.7222837994808838;12.19698775120056;9634.661446730091;4.3;87.7;32.9;39.8;0.0;313.9
2014.0;6.0;29.0;17.0;0.035244742609201;0.08217851327251986;12.19698775120056;9634.661446730091;4.6;14.6;32.3;41.6;0.0;81.8
2014.0;6.0;29.0;18.0;0.0112597836098787;0.20033168080478816;12.19698775120056;9634.661446730091;7.5;297.2;30.4;47.7;0.0;48.4
2014.0;6.0;30.0;7.0;0.0778337438940321;0.32786358153630085;12.196501107704243;9636.965813029909;1.8;114.0;23.1;81.1;0.0;13.4
2014.0;6.0;30.0;8.0;0.1310700933428436;0.2657308632256423;12.196501107704243;9636.965813029909;2.4;154.8;23.2;81.6;0.0;68.5
2014.0;6.0;30.0;9.0;0.2198981994347499;0.4310277020307969;12.196501107704243;9636.965813029909;3.9;187.4;23.9;75.6;0.0;119.4
2014.0;6.0;30.0;10.0;0.1813048169280124;0.09770896901126881;12.196501107704243;9636.965813029909;1.4;262.3;24.8;71.4;0.0;197.6
2014.0;6.0;30.0;11.0;0.3184379243363546;0.25496883444207535;12.196501107704243;9636.965813029909;1.4;107.1;26.6;62.6;0.0;367.2
2014.0;6.0;30.0;12.0;0.3835573086340038;0.20505756798389374;12.196501107704243;9636.965813029909;2.0;158.2;28.0;57.1;0.0;299.5
2014.0;6.0;30.0;13.0;0.2660956776205039;0.10518032027287716;12.196501107704243;9636.965813029909;3.3;106.2;28.7;54.0;0.0;352.7
2014.0;6.0;30.0;14.0;0.2555243526876111;0.19929676782327507;12.196501107704243;9636.965813029909;2.2;162.0;29.8;49.5;0.0;423.4
2014.0;6.0;30.0;15.0;0.3335917736196764;0.5175546854002607;12.196501107704243;9636.965813029909;4.0;185.2;30.5;47.1;0.0;290.6
2014.0;6.0;30.0;16.0;0.2241853557295836;0.3535134526087885;12.196501107704243;9636.965813029909;3.7;175.5;30.2;47.4;0.0;112.3
2014.0;6.0;30.0;17.0;0.0969385435330107;0.36761076108225754;12.196501107704243;9636.965813029909;2.4;173.3;29.9;48.6;0.0;63.0
2014.0;6.0;30.0;18.0;0.0239258344865625;0.39814206628081866;12.196501107704243;9636.965813029909;4.6;292.9;29.1;51.7;0.0;25.8
2014.0;7.0;1.0;7.0;0.0274212630095702;0.07300770890514525;12.195950455406829;9639.72063323447;2.1;130.7;21.5;81.0;0.0;5.6
2014.0;7.0;1.0;8.0;0.1452843238844187;0.3132041843730479;12.195950455406829;9639.72063323447;1.3;130.1;22.0;79.1;0.0;80.4
2014.0;7.0;1.0;9.0;0.0757338667721948;0.011350285351630863;12.195950455406829;9639.72063323447;1.6;164.1;24.0;71.9;0.0;223.8
2014.0;7.0;1.0;10.0;0.1452333591066782;0.05382544533582691;12.195950455406829;9639.72063323447;2.3;171.2;26.1;61.0;0.0;341.6
2014.0;7.0;1.0;11.0;0.2239350090855565;0.10676499901699452;12.195950455406829;9639.72063323447;2.1;108.0;27.5;56.6;0.0;408.7
2014.0;7.0;1.0;12.0;0.1837873266665921;0.0;12.195950455406829;9639.72063323447;2.8;79.6;28.5;53.1;0.0;389.2
2014.0;7.0;1.0;13.0;0.3756491229207684;0.2057389598606262;12.195950455406829;9639.72063323447;2.9;90.0;29.4;49.8;0.0;439.6
2014.0;7.0;1.0;14.0;0.146937048145021;0.030309694882046545;12.195950455406829;9639.72063323447;3.4;101.0;30.3;46.9;0.0;381.2
2014.0;7.0;1.0;15.0;0.134088122665768;0.10550564958124595;12.195950455406829;9639.72063323447;3.6;66.9;30.9;45.4;0.0;327.3
2014.0;7.0;1.0;16.0;0.0711030502483216;0.07327826771092312;12.195950455406829;9639.72063323447;4.1;45.7;31.5;44.4;0.0;255.7
2014.0;7.0;1.0;17.0;0.0691508609865976;0.2390484003283577;12.195950455406829;9639.72063323447;7.3;301.2;30.7;46.2;0.0;151.5
2014.0;7.0;1.0;18.0;0.0098667056860113;0.17857546935409593;12.195950455406829;9639.72063323447;6.9;298.5;29.7;47.8;0.0;23.7
2014.0;7.0;2.0;7.0;0.0447296795594165;0.16050888968980717;12.195336194905025;9642.921226134114;0.9;47.0;22.3;84.1;0.0;4.2
2014.0;7.0;2.0;8.0;0.1249342778365093;0.245238192927278;12.195336194905025;9642.921226134114;3.4;89.3;22.0;85.7;0.0;50.3
2014.0;7.0;2.0;9.0;0.0968376325916824;0.07278554993996462;12.195336194905025;9642.921226134114;2.8;103.8;22.8;82.3;0.0;144.2
2014.0;7.0;2.0;10.0;0.6171322187482067;0.6279243598311849;12.195336194905025;9642.921226134114;3.1;188.1;24.2;75.3;0.0;206.0
2014.0;7.0;2.0;11.0;0.2081212403698278;0.08196511670673577;12.195336194905025;9642.921226134114;3.1;163.5;25.1;71.3;0.0;230.6
2014.0;7.0;2.0;12.0;0.2053551354534328;0.022138673553530556;12.195336194905025;9642.921226134114;2.6;174.0;26.4;65.4;0.0;355.6
2014.0;7.0;2.0;13.0;0.3573336189014694;0.18892723693857028;12.195336194905025;9642.921226134114;2.4;171.2;27.7;58.2;0.0;477.6
2014.0;7.0;2.0;14.0;0.390714035235068;0.4096833212217734;12.195336194905025;9642.921226134114;3.3;156.1;28.5;53.6;0.0;250.8
2014.0;7.0;2.0;15.0;0.0937360203240404;0.02216359151023633;12.195336194905025;9642.921226134114;2.1;114.4;29.2;51.3;0.0;363.1
2014.0;7.0;2.0;16.0;0.0840664156725754;0.0970092344947297;12.195336194905025;9642.921226134114;2.1;141.3;29.8;49.5;0.0;256.8
2014.0;7.0;2.0;17.0;0.1515731584420549;0.6203830122354439;12.195336194905025;9642.921226134114;3.5;123.1;29.7;49.5;0.0;92.6
2014.0;7.0;2.0;18.0;0.0070475557239213;0.13454776520660047;12.195336194905025;9642.921226134114;3.0;169.4;29.4;50.2;0.0;11.1
2014.0;7.0;3.0;7.0;0.0158685542539281;0.014604003721093474;12.194658768777822;9646.5623839306;1.9;41.9;21.3;85.4;0.0;6.3
2014.0;7.0;3.0;8.0;0.1108459897574897;0.1981855000336146;12.194658768777822;9646.5623839306;2.1;108.3;21.8;84.1;0.0;46.8
2014.0;7.0;3.0;9.0;0.2200244503145407;0.43139523151680437;12.194658768777822;9646.5623839306;2.5;100.8;22.9;81.7;0.0;96.9
2014.0;7.0;3.0;10.0;0.1189754556204206;0.02188081656551031;12.194658768777822;9646.5623839306;1.9;88.8;25.2;69.3;0.0;320.2
2014.0;7.0;3.0;11.0;0.1583794062121607;0.003957675521662907;12.194658768777822;9646.5623839306;2.5;79.6;27.0;61.9;0.0;409.7
2014.0;7.0;3.0;12.0;0.1935110323298666;0.009981076313194809;12.194658768777822;9646.5623839306;2.2;145.2;28.5;56.7;0.0;455.1
2014.0;7.0;3.0;13.0;0.1764738132928556;0.022916793741097997;12.194658768777822;9646.5623839306;3.5;94.1;29.8;51.5;0.0;448.5
2014.0;7.0;3.0;14.0;0.1618716633195654;0.053551425713112936;12.194658768777822;9646.5623839306;2.4;80.2;30.6;49.5;0.0;415.6
2014.0;7.0;3.0;15.0;0.1029930447469831;0.04128278040622225;12.194658768777822;9646.5623839306;3.3;66.5;31.3;48.1;0.0;340.1
2014.0;7.0;3.0;16.0;0.0711648243591525;0.07339135249440724;12.194658768777822;9646.5623839306;3.5;319.2;31.6;43.8;0.0;187.7
2014.0;7.0;3.0;17.0;0.0338536828208524;0.07574264262943162;12.194658768777822;9646.5623839306;6.7;291.1;31.5;41.8;0.0;162.0
2014.0;7.0;3.0;18.0;0.0070475953600646;0.13454838421886098;12.194658768777822;9646.5623839306;7.7;301.8;29.7;47.8;0.0;48.9
2014.0;7.0;4.0;8.0;0.0515062528402404;0.0;12.193918660526144;9650.638380675711;1.4;180.8;23.1;78.4;0.0;44.5
2014.0;7.0;4.0;9.0;0.1302242726917926;0.16997754334105256;12.193918660526144;9650.638380675711;2.6;143.4;24.0;74.8;0.0;84.6
2014.0;7.0;4.0;10.0;0.2298711926967502;0.1567934593424939;12.193918660526144;9650.638380675711;2.6;219.0;25.4;68.3;0.0;266.3
2014.0;7.0;4.0;11.0;0.2557298771853337;0.15662717931816503;12.193918660526144;9650.638380675711;1.7;180.7;26.7;62.2;0.0;290.8
2014.0;7.0;4.0;12.0;0.4207053634344005;0.24318887128422842;12.193918660526144;9650.638380675711;2.6;151.1;28.3;53.7;0.0;387.8
2014.0;7.0;4.0;13.0;0.3694916738631483;0.20008706366632503;12.193918660526144;9650.638380675711;4.2;114.9;28.8;53.1;0.0;259.3
2014.0;7.0;4.0;14.0;0.5217789980684632;0.6136508524876348;12.193918660526144;9650.638380675711;3.9;112.3;29.4;50.3;0.0;314.8
2014.0;7.0;4.0;15.0;0.390169648516924;0.6344089819939893;12.193918660526144;9650.638380675711;2.2;54.5;29.6;50.4;0.0;231.9
2014.0;7.0;4.0;16.0;0.147250633581293;0.21267538501820643;12.193918660526144;9650.638380675711;1.2;202.1;29.5;51.8;0.0;114.8
2014.0;7.0;4.0;17.0;0.0544728746344169;0.17113929803463443;12.193918660526144;9650.638380675711;3.5;284.8;29.9;47.2;0.0;174.5
2014.0;7.0;4.0;18.0;0.0155050830062586;0.2666320863719994;12.193918660526144;9650.638380675711;4.9;289.0;29.7;46.2;0.0;44.1
2014.0;7.0;5.0;7.0;0.0288421253205475;0.08019075361549696;12.193116393422567;9655.142981425332;2.5;31.2;22.4;85.0;0.0;4.7
2014.0;7.0;5.0;10.0;0.1794609156684599;0.0954657304657257;12.193116393422567;9655.142981425332;1.4;282.4;24.9;73.3;0.0;362.8
2014.0;7.0;5.0;13.0;0.2279299388207037;0.07014815161720082;12.193116393422567;9655.142981425332;3.1;76.3;29.1;54.0;0.0;494.9
2014.0;7.0;5.0;16.0;0.1602740703244843;0.23651631942444054;12.193116393422567;9655.142981425332;3.2;31.4;30.6;49.1;0.0;202.4
2014.0;7.0;6.0;7.0;0.063444229890486;0.2551186563953068;12.192252529276368;9660.069452086636;1.6;178.2;23.2;78.6;0.0;6.8
2014.0;7.0;6.0;10.0;0.4537205706563224;0.429122332937725;12.192252529276368;9660.069452086636;1.2;206.4;24.3;76.3;0.0;162.7
2014.0;7.0;6.0;11.0;0.1947586095384901;0.06100922200954064;12.192252529276368;9660.069452086636;0.7;121.2;25.8;67.9;0.0;329.9
2014.0;7.0;6.0;12.0;0.1843052021824266;0.000531582837168967;12.192252529276368;9660.069452086636;2.0;98.6;27.5;59.6;0.0;392.5
2014.0;7.0;6.0;13.0;0.2048576569298016;0.048970202600853725;12.192252529276368;9660.069452086636;2.5;129.4;29.0;54.3;0.0;342.6
2014.0;7.0;6.0;14.0;0.476335907848163;0.5429308467366796;12.192252529276368;9660.069452086636;2.7;101.1;29.8;49.6;0.0;260.8
2014.0;7.0;6.0;15.0;0.176939661522482;0.1940099711054137;12.192252529276368;9660.069452086636;3.3;89.8;29.8;49.9;0.0;179.6
2014.0;7.0;6.0;16.0;0.0485926393436898;0.0320703100560224;12.192252529276368;9660.069452086636;2.7;60.2;30.5;47.5;0.0;212.3
2014.0;7.0;6.0;17.0;0.1237315542883441;0.4915711780280359;12.192252529276368;9660.069452086636;2.8;88.5;30.4;48.7;0.0;93.3
2014.0;7.0;6.0;18.0;0.0155066798008264;0.26665702410137204;12.192252529276368;9660.069452086636;2.4;285.6;29.8;47.6;0.0;21.4
2014.0;7.0;7.0;7.0;0.0230681272371537;0.051000813063146494;12.1913276671194;9665.410569934556;1.3;183.6;21.6;82.1;0.0;4.5
2014.0;7.0;7.0;10.0;0.1270569797865123;0.031712572155565444;12.1913276671194;9665.410569934556;2.9;194.2;25.2;67.5;0.0;288.9
2014.0;7.0;7.0;11.0;0.3534397790021329;0.3098603591605766;12.1913276671194;9665.410569934556;2.6;186.5;26.5;62.6;0.0;324.4
